Arc memory for rank-1 cuts will be used (24.5777)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
VRPSolver v0.5.27, 24/02/2023, © Inria Bordeaux, France, vrpsolver.math.u-bordeaux.fr
      Corresponds to the solver by Pessoa, Sadykov, Uchoa and Vanderbeck (2020)
                 Paper: dx.doi.org/10.1007/s10107-020-01523-z
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
   BaPCod v0.77, 15/03/2023, © Inria Bordeaux, France, bapcod.math.u-bordeaux.fr 
           THIS CODE IS PROVIDED AS IS, USE IT AT YOUR OWN RISK
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Bucket steps were recalculated for graph G_1 : [4]
RCSP solver info : symmetric case is detected for graph G_1! 
Bidirectional border value is initialised to 45.5
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 3764( 97.412% ) / 3764( 100% )
Bucket steps were recalculated for graph G_2 : [4.5]
RCSP solver info : symmetric case is detected for graph G_2! 
Bidirectional border value is initialised to 54.5
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 4118( 98.0476% ) / 4118( 100% )
Bucket steps were recalculated for graph G_3 : [5.5]
RCSP solver info : symmetric case is detected for graph G_3! 
Bidirectional border value is initialised to 64.5
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 4009( 99.4296% ) / 3388( 84.5099% )
Bucket steps were recalculated for graph G_4 : [6.5]
RCSP solver info : symmetric case is detected for graph G_4! 
Bidirectional border value is initialised to 77
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 4009( 99.4296% ) / 2008( 50.0873% )
Bucket steps were recalculated for graph G_5 : [7.5]
RCSP solver info : symmetric case is detected for graph G_5! 
Bidirectional border value is initialised to 91.5
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 4176( 99.4286% ) / 720( 17.2414% )
Generating neighbourhoods for rank-1 cuts separation
Building structures for 4- and 5-row rank-1 packing cut separation...done!
Model is built TIME = 0h0m0s95t = 95
************************************************************************************************
**** BaB tree root node
**** Local DB = -1e+12, global bounds : [ -1e+12 , 32653.6 ], TIME = 0h0m0s95t = 95
**** 1 open nodes, 0 columns (0 active), 0 dyn. constrs. (0 active), 342 art. vars. (342 active)
************************************************************************************************
#<DWph=2> <it=  1> <et=1.21> <Mt= 0.00> <Spt= 0.16> <nCl=150> <al=0.00> <DB=-485408103.3780> <Mlp=3984000.0000> <PB=32653.648> 
#<DWph=2> <it=  2> <et=1.37> <Mt= 0.00> <Spt= 0.16> <nCl=150> <al=0.55> <DB=-446855621.6910> <Mlp=3244301.5724> <PB=32653.648> 
#<DWph=2> <it=  3> <et=1.53> <Mt= 0.00> <Spt= 0.16> <nCl=150> <al=0.45> <DB=-432220010.6770> <Mlp=2938793.3675> <PB=32653.648> 
#<DWph=2> <it=  4> <et=1.69> <Mt= 0.00> <Spt= 0.16> <nCl=150> <al=0.51> <DB=-417919162.5491> <Mlp=2701806.2160> <PB=32653.648> 
#<DWph=2> <it=  5> <et=1.85> <Mt= 0.00> <Spt= 0.16> <nCl=150> <al=0.55> <DB=-402126288.5041> <Mlp=2444399.3260> <PB=32653.648> 
#<DWph=2> <it=  6> <et=2.01> <Mt= 0.00> <Spt= 0.15> <nCl=150> <al=0.60> <DB=-390554725.7499> <Mlp=2174584.7928> <PB=32653.648> 
#<DWph=2> <it=  7> <et=2.17> <Mt= 0.00> <Spt= 0.16> <nCl=150> <al=0.64> <DB=-385236005.2766> <Mlp=1792746.0233> <PB=32653.648> 
#<DWph=2> <it=  8> <et=2.33> <Mt= 0.01> <Spt= 0.16> <nCl=150> <al=0.68> <DB=-355269339.6179> <Mlp=1585449.6134> <PB=32653.648> 
#<DWph=2> <it=  9> <et=2.49> <Mt= 0.00> <Spt= 0.16> <nCl=150> <al=0.58> <DB=-367881927.1245> <Mlp=1503415.1084> <PB=32653.648> 
#<DWph=2> <it= 10> <et=2.65> <Mt= 0.01> <Spt= 0.15> <nCl=150> <al=0.62> <DB=-335952366.2239> <Mlp=1457657.3854> <PB=32653.648> 
#<DWph=2> <it= 11> <et=2.82> <Mt= 0.00> <Spt= 0.16> <nCl=150> <al=0.66> <DB=-336645551.3880> <Mlp=1357492.4626> <PB=32653.648> 
#<DWph=2> <it= 12> <et=2.98> <Mt= 0.01> <Spt= 0.16> <nCl=150> <al=0.69> <DB=-323085314.9900> <Mlp=1335310.5154> <PB=32653.648> 
#<DWph=2> <it= 13> <et=3.14> <Mt= 0.01> <Spt= 0.15> <nCl=150> <al=0.72> <DB=-294903830.6118> <Mlp=1275713.0226> <PB=32653.648> 
#<DWph=2> <it= 14> <et=3.32> <Mt= 0.01> <Spt= 0.16> <nCl=150> <al=0.75> <DB=-290221054.5393> <Mlp=994245.1624> <PB=32653.648> 
#<DWph=2> <it= 15> <et=3.49> <Mt= 0.02> <Spt= 0.15> <nCl=150> <al=0.65> <DB=-282720518.5445> <Mlp=845635.8182> <PB=32653.648> 
#<DWph=2> <it= 16> <et=3.67> <Mt= 0.03> <Spt= 0.16> <nCl=150> <al=0.68> <DB=-283101902.6523> <Mlp=683853.2456> <PB=32653.648> 
#<DWph=2> <it= 17> <et=3.84> <Mt= 0.01> <Spt= 0.15> <nCl=150> <al=0.72> <DB=-269702389.3654> <Mlp=659806.3849> <PB=32653.648> 
#<DWph=2> <it= 18> <et=4.01> <Mt= 0.02> <Spt= 0.16> <nCl=150> <al=0.62> <DB=-260831225.0698> <Mlp=594509.8740> <PB=32653.648> 
#<DWph=2> <it= 19> <et=4.18> <Mt= 0.01> <Spt= 0.15> <nCl=150> <al=0.65> <DB=-265206388.6570> <Mlp=551162.4640> <PB=32653.648> 
#<DWph=2> <it= 20> <et=4.35> <Mt= 0.02> <Spt= 0.16> <nCl=150> <al=0.69> <DB=-251991987.7494> <Mlp=440587.3777> <PB=32653.648> 
#<DWph=2> <it= 21> <et=4.54> <Mt= 0.03> <Spt= 0.15> <nCl=150> <al=0.59> <DB=-253106423.9341> <Mlp=263912.4072> <PB=32653.648> 
#<DWph=2> <it= 22> <et=4.72> <Mt= 0.03> <Spt= 0.16> <nCl=150> <al=0.63> <DB=-247664693.8071> <Mlp=151995.8873> <PB=32653.648> 
#<DWph=2> <it= 23> <et=4.89> <Mt= 0.01> <Spt= 0.15> <nCl=150> <al=0.67> <DB=-223099357.5757> <Mlp=119910.4526> <PB=32653.648> 
#<DWph=2> <it= 24> <et=5.06> <Mt= 0.02> <Spt= 0.16> <nCl=150> <al=0.70> <DB=-195147096.2465> <Mlp=82331.0406> <PB=32653.648> 
#<DWph=2> <it= 25> <et=5.24> <Mt= 0.02> <Spt= 0.15> <nCl=150> <al=0.60> <DB=-165348722.5281> <Mlp=61234.7282> <PB=32653.648> 
#<DWph=2> <it= 26> <et=5.41> <Mt= 0.01> <Spt= 0.16> <nCl=150> <al=0.64> <DB=-145220724.3489> <Mlp=59321.9009> <PB=32653.648> 
#<DWph=2> <it= 27> <et=5.57> <Mt= 0.01> <Spt= 0.16> <nCl=150> <al=0.54> <DB=-107578001.6221> <Mlp=54304.3407> <PB=32653.648> 
    RCSP exact solver info for graph G_4 : TT = 1.13174, pt = 0.000251, dt = 1.08469, ct = 0.045383, ndl = 98', bdl = 12451', odl = 2', odf = 170', bsi = 5', cnt = 105', bdch = 287541', odch = 862', lcp = 2407', #sols = 150
    RCSP exact solver info for graph G_5 : TT = 2.16802, pt = 0.000289, dt = 2.11039, ct = 0.05555, ndl = 146', bdl = 19605', odl = 2', odf = 247', bsi = 4', cnt = 690', bdch = 623922', odch = 1647', lcp = 5167', #sols = 150
<DWph=0> <it= 22> <et=284.25> <Mt= 0.04> <Spt= 4.51> <nCl=260> <al=0.23> <DB=26633.7633> <Mlp=30933.7861> <PB=32653.648> 
    RCSP exact solver info for graph G_1 : TT = 0.206483, pt = 0.000583, dt = 0.183807, ct = 0.020835, ndl = 27', bdl = 2839', odl = 1', odf = 51', bsi = 4', cnt = 13', bdch = 22928', odch = 88', lcp = 186', #sols = 150
    RCSP exact solver info for graph G_2 : TT = 0.349484, pt = 0.000262, dt = 0.320211, ct = 0.027743, ndl = 43', bdl = 4852', odl = 2', odf = 79', bsi = 5', cnt = 19', bdch = 55464', odch = 201', lcp = 451', #sols = 150
    RCSP exact solver info for graph G_3 : TT = 0.614736, pt = 0.000258, dt = 0.577371, ct = 0.035809, ndl = 65', bdl = 7855', odl = 2', odf = 116', bsi = 5', cnt = 28', bdch = 129699', odch = 417', lcp = 1033', #sols = 150
    RCSP exact solver info for graph G_4 : TT = 1.15848, pt = 0.000254, dt = 1.11116, ct = 0.045688, ndl = 100', bdl = 12682', odl = 2', odf = 172', bsi = 5', cnt = 103', bdch = 296602', odch = 864', lcp = 2494', #sols = 150
    RCSP exact solver info for graph G_5 : TT = 2.2096, pt = 0.000276, dt = 2.15112, ct = 0.056446, ndl = 148', bdl = 19901', odl = 2', odf = 250', bsi = 4', cnt = 727', bdch = 639787', odch = 1650', lcp = 5300', #sols = 150
<DWph=0> <it= 23> <et=288.87> <Mt= 0.02> <Spt= 4.60> <nCl=130> <al=0.31> <DB=29906.6655> <Mlp=30933.7861> <PB=32653.648> 
    RCSP exact solver info for graph G_1 : TT = 0.204837, pt = 0.000585, dt = 0.182278, ct = 0.020776, ndl = 27', bdl = 2825', odl = 1', odf = 51', bsi = 3', cnt = 13', bdch = 22650', odch = 89', lcp = 182', #sols = 150
    RCSP exact solver info for graph G_2 : TT = 0.347751, pt = 0.000264, dt = 0.31867, ct = 0.027555, ndl = 42', bdl = 4831', odl = 2', odf = 79', bsi = 5', cnt = 19', bdch = 54944', odch = 206', lcp = 445', #sols = 150
    RCSP exact solver info for graph G_3 : TT = 0.607558, pt = 0.00026, dt = 0.570493, ct = 0.035486, ndl = 64', bdl = 7805', odl = 2', odf = 115', bsi = 5', cnt = 28', bdch = 127245', odch = 428', lcp = 1003', #sols = 150
    RCSP exact solver info for graph G_4 : TT = 1.14209, pt = 0.000248, dt = 1.09507, ct = 0.045354, ndl = 99', bdl = 12581', odl = 2', odf = 172', bsi = 5', cnt = 115', bdch = 290712', odch = 882', lcp = 2430', #sols = 150
    RCSP exact solver info for graph G_5 : TT = 2.17955, pt = 0.000257, dt = 2.1216, ct = 0.055939, ndl = 147', bdl = 19716', odl = 2', odf = 248', bsi = 4', cnt = 768', bdch = 627137', odch = 1661', lcp = 5181', #sols = 150
<DWph=0> <it= 24> <et=293.45> <Mt= 0.04> <Spt= 4.54> <nCl=179> <al=0.21> <DB=29825.1192> <Mlp=30933.3065> <PB=32653.648> 
    RCSP exact solver info for graph G_1 : TT = 0.205442, pt = 0.000574, dt = 0.182867, ct = 0.020722, ndl = 27', bdl = 2833', odl = 1', odf = 51', bsi = 3', cnt = 13', bdch = 22752', odch = 87', lcp = 182', #sols = 150
    RCSP exact solver info for graph G_2 : TT = 0.348274, pt = 0.00026, dt = 0.318991, ct = 0.02764, ndl = 42', bdl = 4833', odl = 2', odf = 79', bsi = 5', cnt = 19', bdch = 54917', odch = 200', lcp = 445', #sols = 150
    RCSP exact solver info for graph G_3 : TT = 0.608555, pt = 0.000258, dt = 0.571071, ct = 0.035747, ndl = 65', bdl = 7815', odl = 2', odf = 115', bsi = 5', cnt = 28', bdch = 128211', odch = 417', lcp = 1016', #sols = 150
    RCSP exact solver info for graph G_4 : TT = 1.15403, pt = 0.000254, dt = 1.10622, ct = 0.045972, ndl = 99', bdl = 12641', odl = 2', odf = 172', bsi = 5', cnt = 108', bdch = 295182', odch = 877', lcp = 2491', #sols = 150
    RCSP exact solver info for graph G_5 : TT = 2.21205, pt = 0.000257, dt = 2.15329, ct = 0.056437, ndl = 148', bdl = 19878', odl = 2', odf = 249', bsi = 4', cnt = 771', bdch = 640288', odch = 1667', lcp = 5358', #sols = 150
<DWph=0> <it= 25> <et=298.14> <Mt= 0.03> <Spt= 4.58> <nCl= 80> <al=0.29> <DB=30422.2461> <Mlp=30933.1389> <PB=32653.648> 
    RCSP exact solver info for graph G_1 : TT = 0.205075, pt = 0.000573, dt = 0.182517, ct = 0.020749, ndl = 27', bdl = 2828', odl = 1', odf = 51', bsi = 3', cnt = 13', bdch = 22736', odch = 87', lcp = 182', #sols = 150
    RCSP exact solver info for graph G_2 : TT = 0.348537, pt = 0.000262, dt = 0.319296, ct = 0.027606, ndl = 42', bdl = 4834', odl = 2', odf = 79', bsi = 5', cnt = 19', bdch = 55045', odch = 199', lcp = 445', #sols = 150
    RCSP exact solver info for graph G_3 : TT = 0.608577, pt = 0.00026, dt = 0.571006, ct = 0.035809, ndl = 65', bdl = 7813', odl = 2', odf = 115', bsi = 5', cnt = 28', bdch = 128242', odch = 416', lcp = 1012', #sols = 150
    RCSP exact solver info for graph G_4 : TT = 1.15421, pt = 0.000251, dt = 1.10635, ct = 0.046005, ndl = 99', bdl = 12644', odl = 2', odf = 172', bsi = 5', cnt = 110', bdch = 295238', odch = 877', lcp = 2480', #sols = 150
    RCSP exact solver info for graph G_5 : TT = 2.20558, pt = 0.000256, dt = 2.14696, ct = 0.056381, ndl = 148', bdl = 19862', odl = 2', odf = 249', bsi = 4', cnt = 783', bdch = 638179', odch = 1667', lcp = 5317', #sols = 150
<DWph=0> <it= 26> <et=302.73> <Mt= 0.02> <Spt= 4.59> <nCl=123> <al=0.19> <DB=30715.3419> <Mlp=30933.0943> <PB=32653.648> 
    RCSP exact solver info for graph G_1 : TT = 0.204962, pt = 0.000569, dt = 0.182364, ct = 0.020774, ndl = 27', bdl = 2828', odl = 1', odf = 51', bsi = 3', cnt = 13', bdch = 22745', odch = 87', lcp = 181', #sols = 150
    RCSP exact solver info for graph G_2 : TT = 0.349394, pt = 0.000267, dt = 0.320033, ct = 0.02773, ndl = 42', bdl = 4836', odl = 2', odf = 79', bsi = 5', cnt = 19', bdch = 55166', odch = 200', lcp = 443', #sols = 150
    RCSP exact solver info for graph G_3 : TT = 0.610307, pt = 0.000259, dt = 0.572729, ct = 0.035839, ndl = 65', bdl = 7826', odl = 2', odf = 116', bsi = 5', cnt = 28', bdch = 128783', odch = 420', lcp = 1018', #sols = 150
    RCSP exact solver info for graph G_4 : TT = 1.15716, pt = 0.000253, dt = 1.10928, ct = 0.046025, ndl = 100', bdl = 12666', odl = 2', odf = 172', bsi = 5', cnt = 112', bdch = 296440', odch = 889', lcp = 2484', #sols = 150
    RCSP exact solver info for graph G_5 : TT = 2.21301, pt = 0.000256, dt = 2.15429, ct = 0.056435, ndl = 148', bdl = 19901', odl = 2', odf = 249', bsi = 4', cnt = 793', bdch = 640478', odch = 1689', lcp = 5333', #sols = 150
<DWph=0> <it= 27> <et=307.34> <Mt= 0.01> <Spt= 4.58> <nCl= 46> <al=0.27> <DB=30696.9678> <Mlp=30933.0423> <PB=32653.648> 
    RCSP exact solver info for graph G_1 : TT = 0.205093, pt = 0.000575, dt = 0.18253, ct = 0.02075, ndl = 27', bdl = 2827', odl = 1', odf = 51', bsi = 3', cnt = 13', bdch = 22710', odch = 86', lcp = 180', #sols = 150
    RCSP exact solver info for graph G_2 : TT = 0.348884, pt = 0.000265, dt = 0.319628, ct = 0.027602, ndl = 42', bdl = 4831', odl = 2', odf = 79', bsi = 5', cnt = 19', bdch = 54954', odch = 198', lcp = 440', #sols = 150
    RCSP exact solver info for graph G_3 : TT = 0.60794, pt = 0.000261, dt = 0.570344, ct = 0.035801, ndl = 65', bdl = 7809', odl = 2', odf = 115', bsi = 5', cnt = 28', bdch = 128012', odch = 415', lcp = 1005', #sols = 150
    RCSP exact solver info for graph G_4 : TT = 1.15244, pt = 0.000252, dt = 1.10466, ct = 0.045934, ndl = 99', bdl = 12634', odl = 2', odf = 172', bsi = 5', cnt = 112', bdch = 294931', odch = 879', lcp = 2460', #sols = 150
    RCSP exact solver info for graph G_5 : TT = 2.20359, pt = 0.000255, dt = 2.14488, ct = 0.056398, ndl = 148', bdl = 19856', odl = 2', odf = 249', bsi = 4', cnt = 791', bdch = 637704', odch = 1671', lcp = 5301', #sols = 150
<DWph=0> <it= 28> <et=311.92> <Mt= 0.02> <Spt= 4.57> <nCl= 12> <al=0.34> <DB=30868.1843> <Mlp=30933.0265> <PB=32653.648> 
    RCSP exact solver info for graph G_1 : TT = 0.204814, pt = 0.000575, dt = 0.182285, ct = 0.020712, ndl = 27', bdl = 2824', odl = 1', odf = 51', bsi = 3', cnt = 13', bdch = 22683', odch = 86', lcp = 180', #sols = 150
    RCSP exact solver info for graph G_2 : TT = 0.3488, pt = 0.000307, dt = 0.319444, ct = 0.027649, ndl = 42', bdl = 4828', odl = 2', odf = 79', bsi = 5', cnt = 19', bdch = 54916', odch = 199', lcp = 439', #sols = 150
    RCSP exact solver info for graph G_3 : TT = 0.607678, pt = 0.000261, dt = 0.570222, ct = 0.035714, ndl = 65', bdl = 7807', odl = 2', odf = 115', bsi = 5', cnt = 28', bdch = 128011', odch = 416', lcp = 1004', #sols = 150
    RCSP exact solver info for graph G_4 : TT = 1.15205, pt = 0.000252, dt = 1.10431, ct = 0.045907, ndl = 99', bdl = 12628', odl = 2', odf = 172', bsi = 5', cnt = 113', bdch = 294625', odch = 881', lcp = 2452', #sols = 150
    RCSP exact solver info for graph G_5 : TT = 2.20102, pt = 0.000256, dt = 2.14234, ct = 0.056367, ndl = 148', bdl = 19844', odl = 2', odf = 249', bsi = 4', cnt = 795', bdch = 636917', odch = 1674', lcp = 5281', #sols = 150
<DWph=0> <it= 29> <et=316.49> <Mt= 0.01> <Spt= 4.57> <nCl= 22> <al=0.41> <DB=30762.0984> <Mlp=30933.0265> <PB=32653.648> 
    RCSP exact solver info for graph G_1 : TT = 0.204903, pt = 0.000587, dt = 0.1823, ct = 0.020758, ndl = 27', bdl = 2824', odl = 1', odf = 51', bsi = 3', cnt = 13', bdch = 22687', odch = 86', lcp = 180', #sols = 150
    RCSP exact solver info for graph G_2 : TT = 0.348223, pt = 0.000265, dt = 0.318947, ct = 0.027626, ndl = 42', bdl = 4828', odl = 2', odf = 79', bsi = 5', cnt = 19', bdch = 54939', odch = 199', lcp = 440', #sols = 150
    RCSP exact solver info for graph G_3 : TT = 0.607725, pt = 0.000261, dt = 0.570267, ct = 0.035733, ndl = 65', bdl = 7807', odl = 2', odf = 115', bsi = 5', cnt = 28', bdch = 128032', odch = 415', lcp = 1005', #sols = 150
    RCSP exact solver info for graph G_4 : TT = 1.15271, pt = 0.000252, dt = 1.1049, ct = 0.045909, ndl = 99', bdl = 12628', odl = 2', odf = 172', bsi = 5', cnt = 113', bdch = 294659', odch = 879', lcp = 2457', #sols = 150
    RCSP exact solver info for graph G_5 : TT = 2.20041, pt = 0.000256, dt = 2.14178, ct = 0.056318, ndl = 148', bdl = 19846', odl = 2', odf = 249', bsi = 4', cnt = 794', bdch = 637222', odch = 1672', lcp = 5299', #sols = 150
    RCSP exact solver info for graph G_1 : TT = 0.204868, pt = 0.00056, dt = 0.182067, ct = 0.020847, ndl = 27', bdl = 2818', odl = 1', odf = 51', bsi = 3', cnt = 13', bdch = 22563', odch = 86', lcp = 179', #sols = 150
    RCSP exact solver info for graph G_2 : TT = 0.346493, pt = 0.000269, dt = 0.317301, ct = 0.027546, ndl = 42', bdl = 4814', odl = 2', odf = 78', bsi = 5', cnt = 19', bdch = 54579', odch = 197', lcp = 437', #sols = 150
    RCSP exact solver info for graph G_3 : TT = 0.605434, pt = 0.000263, dt = 0.568066, ct = 0.035612, ndl = 64', bdl = 7783', odl = 2', odf = 115', bsi = 5', cnt = 28', bdch = 127325', odch = 414', lcp = 998', #sols = 150
    RCSP exact solver info for graph G_4 : TT = 1.14733, pt = 0.000255, dt = 1.09974, ct = 0.045712, ndl = 99', bdl = 12586', odl = 2', odf = 171', bsi = 5', cnt = 113', bdch = 292966', odch = 877', lcp = 2446', #sols = 150
    RCSP exact solver info for graph G_5 : TT = 2.19148, pt = 0.000257, dt = 2.13293, ct = 0.056253, ndl = 147', bdl = 19782', odl = 2', odf = 248', bsi = 4', cnt = 792', bdch = 633465', odch = 1672', lcp = 5277', #sols = 150
<DWph=0> <it= 30> <et=325.61> <Mt= 0.00> <Spt= 9.11> <nCl= 27> <al=0.00> <DB=30933.0258> <Mlp=30933.0258> <PB=32653.648> 
Dynamic params and stats :  aver.obdmd = 42.8214 aver.buck.num. = 46
@@ 1 1 30933 0.202768 0.204642 91.9023 325.61
Dynamic params and stats :  aver.obdmd = 47.0357 aver.buck.num. = 48
@@ 1 1 30933 0.345484 0.347954 94.4956 325.61
Dynamic params and stats :  aver.obdmd = 45.7381 aver.buck.num. = 47
@@ 1 1 30933 0.605143 0.61318 94.8342 325.61
Dynamic params and stats :  aver.obdmd = 45.7381 aver.buck.num. = 47
@@ 1 1 30933 1.14604 1.15684 96.6943 325.61
Dynamic params and stats :  aver.obdmd = 47.7262 aver.buck.num. = 49
@@ 1 1 30933 2.19074 2.21072 96.005 325.61
    Full reduced cost fixing is not called (gap ratio is 0.968882)
Bucket graph for G_1 is regenerated as bucket steps were adjusted for 168 vertices
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 14195( 91.8414% ) / 14195( 100% )
2180190 forw. buck. arcs remain (93.1004% from max.)
Bucket graph for G_2 is regenerated as bucket steps were adjusted for 168 vertices
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 14398( 94.1784% ) / 14398( 100% )
2298451 forw. buck. arcs remain (96.7514% from max.)
Bucket graph for G_3 is regenerated as bucket steps were adjusted for 168 vertices
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 15027( 96.179% ) / 15027( 100% )
2354355 forw. buck. arcs remain (94.9448% from max.)
Bucket graph for G_4 is regenerated as bucket steps were adjusted for 168 vertices
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 14832( 97.0173% ) / 14832( 100% )
2365939 forw. buck. arcs remain (96.6609% from max.)
Bucket graph for G_5 is regenerated as bucket steps were adjusted for 168 vertices
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 15903( 97.5884% ) / 15903( 100% )
2526627 forw. buck. arcs remain (96.1749% from max.)
ColGenEvalAlg final dual bound: 30933 (rounded: 30933)
Gap improvement since the last cut separation : 0.0311178 (30877.8)
Current active cuts : CAP(5,-1068.76)
In total 2 RCC cut(s) are found by the connected components heuristic 
Shrinking heuristic shrunk 50 edges
In total 2 RCC cut(s) are found by the Fractional capacity min-cut heuristic 
In total 56 RCC cut(s) are found by the greedy construction heuristic 
In total 2 RCC cut(s) are found by the global pool greedy search heuristic 
----- Add fac. cuts : CAP(62), max.viol = 0.535731, aver.viol = 0.287392, sep/add took 0.123189/0.438423 sec. -----
9500 columns (6976 active), 162 dyn. constrs. (87 active), 499 art. vars. (424 active)
<DWph=2> <it=  1> <et=329.82> <Mt= 0.09> <Spt= 0.52> <nCl=125> <al=0.50> <DB=30951.7880> <Mlp=30970.5502> <PB=32653.648> 
<DWph=2> <it=  2> <et=330.34> <Mt= 0.01> <Spt= 0.51> <nCl= 78> <al=0.55> <DB=30822.2250> <Mlp=30970.4909> <PB=32653.648> 
<DWph=2> <it=  3> <et=330.87> <Mt= 0.02> <Spt= 0.51> <nCl= 52> <al=0.60> <DB=30932.3877> <Mlp=30969.9208> <PB=32653.648> 
<DWph=2> <it=  4> <et=331.39> <Mt= 0.01> <Spt= 0.50> <nCl= 29> <al=0.64> <DB=30958.3644> <Mlp=30969.8303> <PB=32653.648> 
<DWph=2> <it=  5> <et=332.42> <Mt= 0.02> <Spt= 1.02> <nCl= 92> <al=0.34> <DB=30965.7902> <Mlp=30969.6825> <PB=32653.648> 
<DWph=2> <it=  6> <et=332.94> <Mt= 0.01> <Spt= 0.50> <nCl= 49> <al=0.57> <DB=30463.3324> <Mlp=30969.6457> <PB=32653.648> 
<DWph=2> <it=  7> <et=333.46> <Mt= 0.01> <Spt= 0.51> <nCl= 30> <al=0.61> <DB=30967.1823> <Mlp=30969.4037> <PB=32653.648> 
<DWph=2> <it=  8> <et=333.97> <Mt= 0.01> <Spt= 0.51> <nCl= 22> <al=0.65> <DB=29815.6206> <Mlp=30969.4037> <PB=32653.648> 
<DWph=2> <it=  9> <et=334.48> <Mt= 0.01> <Spt= 0.50> <nCl=  8> <al=0.69> <DB=30642.6927> <Mlp=30969.3044> <PB=32653.648> 
<DWph=2> <it= 10> <et=336.00> <Mt= 0.01> <Spt= 1.51> <nCl= 41> <al=0.00> <DB=30969.2764> <Mlp=30969.2764> <PB=32653.648> 
<DWph=1> <it= 11> <et=336.69> <Mt= 0.01> <Spt= 0.68> <nCl= 72> <al=0.62> <DB=29363.1745> <Mlp=30969.2764> <PB=32653.648> 
<DWph=1> <it= 12> <et=337.40> <Mt= 0.02> <Spt= 0.68> <nCl= 45> <al=0.52> <DB=30135.0821> <Mlp=30968.4939> <PB=32653.648> 
<DWph=1> <it= 13> <et=338.09> <Mt= 0.01> <Spt= 0.68> <nCl= 14> <al=0.42> <DB=30272.4832> <Mlp=30968.4671> <PB=32653.648> 
<DWph=1> <it= 14> <et=339.45> <Mt= 0.00> <Spt= 1.36> <nCl= 36> <al=0.00> <DB=30877.0264> <Mlp=30968.4671> <PB=32653.648> 
<DWph=1> <it= 15> <et=340.14> <Mt= 0.01> <Spt= 0.68> <nCl= 11> <al=0.38> <DB=30420.7231> <Mlp=30968.4643> <PB=32653.648> 
<DWph=1> <it= 16> <et=340.83> <Mt= 0.02> <Spt= 0.68> <nCl= 29> <al=0.44> <DB=30736.7630> <Mlp=30968.1988> <PB=32653.648> 
<DWph=1> <it= 17> <et=342.20> <Mt= 0.00> <Spt= 1.36> <nCl= 34> <al=0.00> <DB=30853.9667> <Mlp=30968.1923> <PB=32653.648> 
<DWph=1> <it= 18> <et=343.57> <Mt= 0.01> <Spt= 1.36> <nCl= 10> <al=0.00> <DB=30968.1884> <Mlp=30968.1884> <PB=32653.648> 
    RCSP exact solver info for graph G_1 : TT = 0.186099, pt = 0.000712, dt = 0.162176, ct = 0.021702, ndl = 28', bdl = 2893', odl = 2', odf = 78', bsi = 4', cnt = 11', bdch = 13941', odch = 132', lcp = 82', #sols = 150
    RCSP exact solver info for graph G_2 : TT = 0.302871, pt = 0.000404, dt = 0.272257, ct = 0.028727, ndl = 44', bdl = 4986', odl = 2', odf = 118', bsi = 5', cnt = 15', bdch = 36288', odch = 302', lcp = 247', #sols = 150
    RCSP exact solver info for graph G_3 : TT = 0.508567, pt = 0.000412, dt = 0.46995, ct = 0.036705, ndl = 67', bdl = 8076', odl = 3', odf = 174', bsi = 6', cnt = 30', bdch = 84807', odch = 633', lcp = 610', #sols = 150
    RCSP exact solver info for graph G_4 : TT = 0.880731, pt = 0.000392, dt = 0.83165, ct = 0.046928, ndl = 102', bdl = 13000', odl = 3', odf = 248', bsi = 5', cnt = 112', bdch = 188806', odch = 1344', lcp = 1386', #sols = 150
    RCSP exact solver info for graph G_5 : TT = 1.49347, pt = 0.000405, dt = 1.43335, ct = 0.057666, ndl = 150', bdl = 20238', odl = 3', odf = 363', bsi = 5', cnt = 422', bdch = 376063', odch = 2702', lcp = 2581', #sols = 150
<DWph=0> <it= 19> <et=347.06> <Mt= 0.01> <Spt= 3.48> <nCl=519> <al=0.30> <DB=29366.9918> <Mlp=30968.1884> <PB=32653.648> 
