Time resource is critical for vehicle type 1 (21,0)
Capacity resource will be imposed in pricing (0.459524)
Node memory for rank-1 cuts will be used (5.85714)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
VRPSolver v0.5.27, 24/02/2023, © Inria Bordeaux, France, vrpsolver.math.u-bordeaux.fr
      Corresponds to the solver by Pessoa, Sadykov, Uchoa and Vanderbeck (2020)
                 Paper: dx.doi.org/10.1007/s10107-020-01523-z
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
   BaPCod v0.77, 15/03/2023, © Inria Bordeaux, France, bapcod.math.u-bordeaux.fr 
           THIS CODE IS PROVIDED AS IS, USE IT AT YOUR OWN RISK
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Bucket steps were recalculated for graph G_1 : [247.2, 40]
RCSP solver info : non-symmetric case as the resource 0 consumption for the reverse arc of 0->100 is not the same : 38 against 128
Bidirectional border value is initialised to 511.7
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 1798( 96.6667% ) / 568( 31.5907% )
RCSP solver info : number of back. reachable buckets / buck. strongly connected components is 1831( 98.4409% ) / 606( 33.0967% )
Generating neighbourhoods for rank-1 cuts separation
Building structures for 4- and 5-row rank-1 packing cut separation...done!
Model is built TIME = 0h0m0s10t = 10
************************************************************************************************
**** BaB tree root node
**** Local DB = -1e+12, global bounds : [ -1e+12 , 860.6 ], TIME = 0h0m0s10t = 10
**** 1 open nodes, 0 columns (0 active), 0 dyn. constrs. (0 active), 202 art. vars. (202 active)
************************************************************************************************
#<DWph=2> <it=  1> <et=0.11> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.00> <DB=-411070.5000> <Mlp=216871.2000> <PB=860.6> 
#<DWph=2> <it=  2> <et=0.11> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.55> <DB=-434137.7200> <Mlp=165399.6000> <PB=860.6> 
#<DWph=2> <it=  3> <et=0.12> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.60> <DB=-403263.3345> <Mlp=129681.8000> <PB=860.6> 
#<DWph=2> <it=  4> <et=0.12> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.50> <DB=-478170.0558> <Mlp=116435.0400> <PB=860.6> 
#<DWph=2> <it=  5> <et=0.13> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.55> <DB=-397587.8263> <Mlp=108185.4300> <PB=860.6> 
#<DWph=2> <it=  6> <et=0.13> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.59> <DB=-435855.4442> <Mlp=106317.0320> <PB=860.6> 
#<DWph=2> <it=  7> <et=0.14> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.63> <DB=-447897.2129> <Mlp=85220.4550> <PB=860.6> 
#<DWph=2> <it=  8> <et=0.15> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.67> <DB=-428097.2340> <Mlp=64424.7238> <PB=860.6> 
#<DWph=2> <it=  9> <et=0.15> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.70> <DB=-396054.3770> <Mlp=48883.8186> <PB=860.6> 
#<DWph=2> <it= 10> <et=0.16> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.73> <DB=-379438.9857> <Mlp=43662.7056> <PB=860.6> 
#<DWph=2> <it= 11> <et=0.17> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.76> <DB=-356310.7175> <Mlp=38024.9410> <PB=860.6> 
#<DWph=2> <it= 12> <et=0.17> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.66> <DB=-330578.9740> <Mlp=34892.3514> <PB=860.6> 
#<DWph=2> <it= 13> <et=0.18> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.69> <DB=-312992.8472> <Mlp=28667.8592> <PB=860.6> 
#<DWph=2> <it= 14> <et=0.19> <Mt= 0.01> <Spt= 0.00> <nCl= 30> <al=0.59> <DB=-286579.7667> <Mlp=25881.8146> <PB=860.6> 
#<DWph=2> <it= 15> <et=0.19> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.63> <DB=-296477.6444> <Mlp=19547.4966> <PB=860.6> 
#<DWph=2> <it= 16> <et=0.20> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.67> <DB=-270883.4793> <Mlp=16680.0667> <PB=860.6> 
#<DWph=2> <it= 17> <et=0.21> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.70> <DB=-288912.8151> <Mlp=15079.4737> <PB=860.6> 
#<DWph=2> <it= 18> <et=0.21> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.73> <DB=-269316.9904> <Mlp=13076.2368> <PB=860.6> 
#<DWph=2> <it= 19> <et=0.22> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.76> <DB=-233858.6570> <Mlp=11596.4994> <PB=860.6> 
#<DWph=2> <it= 20> <et=0.23> <Mt= 0.01> <Spt= 0.00> <nCl= 30> <al=0.66> <DB=-190978.6642> <Mlp=10808.3075> <PB=860.6> 
#<DWph=2> <it= 21> <et=0.24> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.69> <DB=-177182.7004> <Mlp= 9011.7421> <PB=860.6> 
#<DWph=2> <it= 22> <et=0.25> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.72> <DB=-155172.6722> <Mlp= 7899.9106> <PB=860.6> 
#<DWph=2> <it= 23> <et=0.25> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.75> <DB=-137134.1183> <Mlp= 7004.7094> <PB=860.6> 
#<DWph=2> <it= 24> <et=0.26> <Mt= 0.01> <Spt= 0.00> <nCl= 30> <al=0.78> <DB=-131391.7982> <Mlp= 6630.4332> <PB=860.6> 
#<DWph=2> <it= 25> <et=0.27> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.80> <DB=-123936.3342> <Mlp= 5822.3092> <PB=860.6> 
#<DWph=2> <it= 26> <et=0.28> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.82> <DB=-127692.9604> <Mlp= 4118.6657> <PB=860.6> 
#<DWph=2> <it= 27> <et=0.29> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.84> <DB=-109661.8432> <Mlp= 3559.1295> <PB=860.6> 
#<DWph=2> <it= 28> <et=0.29> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.74> <DB=-115566.0420> <Mlp= 3546.4440> <PB=860.6> 
#<DWph=2> <it= 29> <et=0.30> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.76> <DB=-99770.3556> <Mlp= 3057.1772> <PB=860.6> 
#<DWph=2> <it= 30> <et=0.31> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.79> <DB=-83407.7632> <Mlp= 2943.0150> <PB=860.6> 
#<DWph=2> <it= 31> <et=0.32> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.69> <DB=-65417.2215> <Mlp= 2383.8903> <PB=860.6> 
#<DWph=2> <it= 32> <et=0.33> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.59> <DB=-56318.9390> <Mlp= 2331.7322> <PB=860.6> 
#<DWph=2> <it= 33> <et=0.33> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.63> <DB=-35643.4278> <Mlp= 2271.5170> <PB=860.6> 
#<DWph=2> <it= 34> <et=0.34> <Mt= 0.01> <Spt= 0.00> <nCl= 30> <al=0.53> <DB=-11970.7725> <Mlp= 2203.2962> <PB=860.6> 
<DWph=2> <it= 35> <et=0.35> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.43> <DB=-5978.1777> <Mlp= 2094.7354> <PB=860.6> 
<DWph=2> <it= 36> <et=0.36> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.33> <DB=-4171.3543> <Mlp= 2071.6417> <PB=860.6> 
<DWph=2> <it= 37> <et=0.37> <Mt= 0.01> <Spt= 0.00> <nCl= 30> <al=0.40> <DB=-3912.9573> <Mlp= 2040.2570> <PB=860.6> 
<DWph=2> <it= 38> <et=0.38> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.46> <DB=-3862.8783> <Mlp= 1956.2896> <PB=860.6> 
<DWph=2> <it= 39> <et=0.39> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.51> <DB=-5092.3315> <Mlp= 1956.2896> <PB=860.6> 
<DWph=2> <it= 40> <et=0.40> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.56> <DB=-3585.6744> <Mlp= 1916.1234> <PB=860.6> 
<DWph=2> <it= 41> <et=0.41> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.60> <DB=-2609.5171> <Mlp= 1845.0702> <PB=860.6> 
<DWph=2> <it= 42> <et=0.42> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.64> <DB=-3080.8437> <Mlp= 1766.2775> <PB=860.6> 
<DWph=2> <it= 43> <et=0.43> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.68> <DB=-2140.2248> <Mlp= 1723.8847> <PB=860.6> 
<DWph=2> <it= 44> <et=0.44> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.71> <DB=-3551.6192> <Mlp= 1655.8043> <PB=860.6> 
<DWph=2> <it= 45> <et=0.45> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.74> <DB=-2173.7247> <Mlp= 1591.0410> <PB=860.6> 
<DWph=2> <it= 46> <et=0.46> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.77> <DB=-2041.0654> <Mlp= 1515.0714> <PB=860.6> 
<DWph=2> <it= 47> <et=0.47> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.79> <DB=-2015.4416> <Mlp= 1485.7632> <PB=860.6> 
<DWph=2> <it= 48> <et=0.48> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.81> <DB=-1765.6542> <Mlp= 1459.2911> <PB=860.6> 
<DWph=2> <it= 49> <et=0.49> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.83> <DB=-1763.6742> <Mlp= 1393.2690> <PB=860.6> 
<DWph=2> <it= 50> <et=0.50> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.85> <DB=-2397.3183> <Mlp= 1353.4758> <PB=860.6> 
<DWph=2> <it= 51> <et=0.51> <Mt= 0.01> <Spt= 0.00> <nCl= 30> <al=0.86> <DB=-1516.3395> <Mlp= 1328.4225> <PB=860.6> 
<DWph=2> <it= 52> <et=0.52> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.76> <DB=-1405.6316> <Mlp= 1309.3666> <PB=860.6> 
<DWph=2> <it= 53> <et=0.53> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.79> <DB=-1204.7874> <Mlp= 1283.5407> <PB=860.6> 
<DWph=2> <it= 54> <et=0.54> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.69> <DB=-1301.9986> <Mlp= 1270.4933> <PB=860.6> 
<DWph=2> <it= 55> <et=0.55> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.72> <DB=-1080.1392> <Mlp= 1260.9643> <PB=860.6> 
<DWph=2> <it= 56> <et=0.56> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.75> <DB= -983.2712> <Mlp= 1250.1653> <PB=860.6> 
<DWph=2> <it= 57> <et=0.57> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.77> <DB= -658.4131> <Mlp= 1217.1511> <PB=860.6> 
<DWph=2> <it= 58> <et=0.58> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.79> <DB= -403.6524> <Mlp= 1193.3916> <PB=860.6> 
<DWph=2> <it= 59> <et=0.59> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.81> <DB= -327.3660> <Mlp= 1166.9193> <PB=860.6> 
<DWph=2> <it= 60> <et=0.60> <Mt= 0.00> <Spt= 0.01> <nCl= 25> <al=0.83> <DB=  -54.1593> <Mlp= 1155.7169> <PB=860.6> 
<DWph=2> <it= 61> <et=0.61> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.73> <DB=   45.7486> <Mlp= 1146.3282> <PB=860.6> 
<DWph=2> <it= 62> <et=0.62> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.76> <DB=   24.5452> <Mlp= 1133.8445> <PB=860.6> 
<DWph=2> <it= 63> <et=0.63> <Mt= 0.00> <Spt= 0.00> <nCl= 30> <al=0.78> <DB=   61.8832> <Mlp= 1121.6274> <PB=860.6> 
<DWph=2> <it= 64> <et=0.64> <Mt= 0.00> <Spt= 0.01> <nCl= 30> <al=0.81> <DB=  210.3557> <Mlp= 1099.6735> <PB=860.6> 
<DWph=2> <it= 65> <et=0.65> <Mt= 0.01> <Spt= 0.01> <nCl= 30> <al=0.82> <DB=  167.5601> <Mlp= 1064.5192> <PB=860.6> 
<DWph=2> <it= 66> <et=0.66> <Mt= 0.00> <Spt= 0.00> <nCl= 26> <al=0.84> <DB=  220.2024> <Mlp= 1051.6516> <PB=860.6> 
<DWph=2> <it= 67> <et=0.67> <Mt= 0.00> <Spt= 0.01> <nCl= 28> <al=0.86> <DB=  315.6327> <Mlp= 1030.1980> <PB=860.6> 
<DWph=2> <it=147> <et=1.46> <Mt= 0.00> <Spt= 0.02> <nCl=  2> <al=0.00> <DB=  834.6000> <Mlp=  834.6000> <PB=860.6> 
<DWph=1> <it=148> <et=1.48> <Mt= 0.00> <Spt= 0.02> <nCl= 30> <al=0.22> <DB=  553.2793> <Mlp=  834.6000> <PB=860.6> 
<DWph=1> <it=149> <et=1.50> <Mt= 0.01> <Spt= 0.02> <nCl= 30> <al=0.30> <DB=  609.3569> <Mlp=  834.6000> <PB=860.6> 
<DWph=1> <it=150> <et=1.52> <Mt= 0.00> <Spt= 0.02> <nCl= 24> <al=0.37> <DB=  620.0513> <Mlp=  829.7000> <PB=860.6> 
<DWph=1> <it=151> <et=1.54> <Mt= 0.00> <Spt= 0.02> <nCl= 23> <al=0.43> <DB=  657.5775> <Mlp=  829.7000> <PB=860.6> 
<DWph=1> <it=152> <et=1.56> <Mt= 0.00> <Spt= 0.01> <nCl= 23> <al=0.49> <DB=  706.0533> <Mlp=  829.7000> <PB=860.6> 
<DWph=1> <it=153> <et=1.58> <Mt= 0.00> <Spt= 0.02> <nCl= 18> <al=0.54> <DB=  739.2487> <Mlp=  829.7000> <PB=860.6> 
<DWph=1> <it=154> <et=1.60> <Mt= 0.01> <Spt= 0.02> <nCl= 16> <al=0.44> <DB=  744.7886> <Mlp=  829.7000> <PB=860.6> 
<DWph=1> <it=155> <et=1.63> <Mt= 0.00> <Spt= 0.02> <nCl= 22> <al=0.49> <DB=  707.0280> <Mlp=  826.3000> <PB=826.3> 
<DWph=1> <it=156> <et=1.65> <Mt= 0.00> <Spt= 0.02> <nCl= 12> <al=0.54> <DB=  729.3570> <Mlp=  826.3000> <PB=826.3> 
<DWph=1> <it=157> <et=1.67> <Mt= 0.00> <Spt= 0.01> <nCl=  4> <al=0.59> <DB=  778.1752> <Mlp=  826.3000> <PB=826.3> 
<DWph=1> <it=158> <et=1.68> <Mt= 0.00> <Spt= 0.02> <nCl= 21> <al=0.49> <DB=  719.2478> <Mlp=  826.3000> <PB=826.3> 
<DWph=1> <it=159> <et=1.70> <Mt= 0.00> <Spt= 0.02> <nCl=  3> <al=0.54> <DB=  753.3235> <Mlp=  826.3000> <PB=826.3> 
<DWph=1> <it=160> <et=1.72> <Mt= 0.00> <Spt= 0.02> <nCl=  3> <al=0.44> <DB=  790.7183> <Mlp=  826.3000> <PB=826.3> 
<DWph=1> <it=161> <et=1.74> <Mt= 0.01> <Spt= 0.02> <nCl=  6> <al=0.34> <DB=  788.0262> <Mlp=  826.3000> <PB=826.3> 
<DWph=1> <it=162> <et=1.76> <Mt= 0.00> <Spt= 0.02> <nCl=  3> <al=0.41> <DB=  811.8101> <Mlp=  826.3000> <PB=826.3> 
<DWph=1> <it=163> <et=1.78> <Mt= 0.00> <Spt= 0.01> <nCl=  5> <al=0.31> <DB=  805.6992> <Mlp=  826.3000> <PB=826.3> 
<DWph=1> <it=164> <et=1.80> <Mt= 0.00> <Spt= 0.02> <nCl=  1> <al=0.38> <DB=  821.5420> <Mlp=  826.3000> <PB=826.3> 
<DWph=1> <it=165> <et=1.82> <Mt= 0.00> <Spt= 0.02> <nCl=  3> <al=0.28> <DB=  816.2750> <Mlp=  826.3000> <PB=826.3> 
<DWph=1> <it=166> <et=1.86> <Mt= 0.00> <Spt= 0.03> <nCl=  5> <al=0.00> <DB=  826.3000> <Mlp=  826.3000> <PB=826.3> 
    RCSP exact solver info for graph G_1 : TT = 0.033797, pt = 6.3e-05, dt = 0.029978, ct = 0.003089, ndl = 8', bdl = 189', odl = 8', odf = 48', bsi = 1', cnt = 29', bdch = 1944', odch = 171', lcp = 202', #sols = 150
<DWph=0> <it=167> <et=1.89> <Mt= 0.00> <Spt= 0.04> <nCl=150> <al=0.25> <DB=  645.5803> <Mlp=  826.3000> <PB=826.3> 
    RCSP exact solver info for graph G_1 : TT = 0.032387, pt = 9.2e-05, dt = 0.028073, ct = 0.003443, ndl = 9', bdl = 204', odl = 9', odf = 52', bsi = 1', cnt = 34', bdch = 2328', odch = 192', lcp = 242', #sols = 150
<DWph=0> <it=168> <et=1.93> <Mt= 0.00> <Spt= 0.04> <nCl=135> <al=0.15> <DB=  686.7186> <Mlp=  826.3000> <PB=826.3> 
    RCSP exact solver info for graph G_1 : TT = 0.033251, pt = 8.5e-05, dt = 0.028747, ct = 0.003627, ndl = 9', bdl = 213', odl = 9', odf = 53', bsi = 1', cnt = 38', bdch = 2571', odch = 205', lcp = 267', #sols = 150
<DWph=0> <it=169> <et=1.97> <Mt= 0.01> <Spt= 0.04> <nCl= 59> <al=0.23> <DB=  748.5423> <Mlp=  826.3000> <PB=826.3> 
    RCSP exact solver info for graph G_1 : TT = 0.033349, pt = 8e-05, dt = 0.028781, ct = 0.003705, ndl = 9', bdl = 216', odl = 9', odf = 54', bsi = 1', cnt = 39', bdch = 2607', odch = 207', lcp = 274', #sols = 150
<DWph=0> <it=170> <et=2.01> <Mt= 0.00> <Spt= 0.03> <nCl= 36> <al=0.31> <DB=  765.9557> <Mlp=  826.3000> <PB=826.3> 
    RCSP exact solver info for graph G_1 : TT = 0.033557, pt = 8e-05, dt = 0.02894, ct = 0.003739, ndl = 10', bdl = 218', odl = 9', odf = 54', bsi = 1', cnt = 40', bdch = 2622', odch = 211', lcp = 273', #sols = 150
<DWph=0> <it=171> <et=2.05> <Mt= 0.00> <Spt= 0.04> <nCl= 20> <al=0.21> <DB=  805.0599> <Mlp=  826.3000> <PB=826.3> 
    RCSP exact solver info for graph G_1 : TT = 0.032854, pt = 7.8e-05, dt = 0.028299, ct = 0.00369, ndl = 9', bdl = 211', odl = 9', odf = 54', bsi = 1', cnt = 40', bdch = 2510', odch = 207', lcp = 270', #sols = 150
<DWph=0> <it=172> <et=2.09> <Mt= 0.00> <Spt= 0.04> <nCl= 13> <al=0.11> <DB=  823.9514> <Mlp=  826.3000> <PB=826.3> 
    RCSP exact solver info for graph G_1 : TT = 0.032896, pt = 7.9e-05, dt = 0.028338, ct = 0.003701, ndl = 9', bdl = 212', odl = 9', odf = 54', bsi = 1', cnt = 40', bdch = 2521', odch = 208', lcp = 270', #sols = 150
<DWph=0> <it=173> <et=2.12> <Mt= 0.00> <Spt= 0.03> <nCl=  2> <al=0.01> <DB=  825.5257> <Mlp=  826.3000> <PB=826.3> 
    RCSP exact solver info for graph G_1 : TT = 0.034229, pt = 8e-05, dt = 0.029607, ct = 0.003728, ndl = 9', bdl = 212', odl = 9', odf = 54', bsi = 1', cnt = 40', bdch = 2521', odch = 208', lcp = 270', #sols = 150
    RCSP exact solver info for graph G_1 : TT = 0.030198, pt = 7.7e-05, dt = 0.02593, ct = 0.003397, ndl = 8', bdl = 193', odl = 9', odf = 50', bsi = 1', cnt = 37', bdch = 2135', odch = 175', lcp = 224', #sols = 150
<DWph=0> <it=174> <et=2.20> <Mt= 0.00> <Spt= 0.07> <nCl= 17> <al=0.00> <DB=  826.3000> <Mlp=  826.3000> <PB=826.3> 
Dynamic params and stats :  bidir.bord. = 511.7 aver.obdmd = 6.96078 aver.buck.num. = 18.2353
@@ 1 0 826.3 0.0320902 0.033335 61.3124 2.2
ColGenEvalAlg final dual bound: 826.3 (rounded: 826.3)
New model incumbent solution 826.3, TIME = 0h0m2s20t = 220
************************************************************************************************
Search is finished, global bounds : [ 826.3 , 826.3 ], TIME = 0h0m2s20t = 220
************************************************************************************************
instance_name solver_name ext_heuristic solution_value solution_time best_lb root_lb root_time nb_branch_and_bound_nodes status
/home/logis/Downloads/VRPSolverEasy/VRPSolverEasy/demos/data/CVRPTW/C103 CPLEX False 826.3 2.206025884 826.3 826.3 2.205704623 1 0

