Arc memory for rank-1 cuts will be used (47.0927)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
VRPSolver v0.5.27, 24/02/2023, © Inria Bordeaux, France, vrpsolver.math.u-bordeaux.fr
      Corresponds to the solver by Pessoa, Sadykov, Uchoa and Vanderbeck (2020)
                 Paper: dx.doi.org/10.1007/s10107-020-01523-z
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
   BaPCod v0.77, 15/03/2023, © Inria Bordeaux, France, bapcod.math.u-bordeaux.fr 
           THIS CODE IS PROVIDED AS IS, USE IT AT YOUR OWN RISK
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Bucket steps were recalculated for graph G_1 : [17]
RCSP solver info : symmetric case is detected for graph G_1! 
Bidirectional border value is initialised to 206.5
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 3424( 95.1111% ) / 2503( 73.1016% )
Bucket steps were recalculated for graph G_2 : [21]
RCSP solver info : symmetric case is detected for graph G_2! 
Bidirectional border value is initialised to 258.5
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 3456( 96% ) / 2298( 66.4931% )
Bucket steps were recalculated for graph G_3 : [26]
RCSP solver info : symmetric case is detected for graph G_3! 
Bidirectional border value is initialised to 323.5
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 3501( 97.25% ) / 1886( 53.8703% )
Bucket steps were recalculated for graph G_4 : [32.5]
RCSP solver info : symmetric case is detected for graph G_4! 
Bidirectional border value is initialised to 404.5
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 3522( 97.8333% ) / 1457( 41.3685% )
Bucket steps were recalculated for graph G_5 : [40.5]
RCSP solver info : symmetric case is detected for graph G_5! 
Bidirectional border value is initialised to 506
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 3546( 98.5% ) / 771( 21.7428% )
Bucket steps were recalculated for graph G_6 : [51]
RCSP solver info : symmetric case is detected for graph G_6! 
Bidirectional border value is initialised to 633
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 3576( 99.3333% ) / 80( 2.23714% )
Bucket steps were recalculated for graph G_7 : [63.5]
RCSP solver info : symmetric case is detected for graph G_7! 
Bidirectional border value is initialised to 792
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 3576( 99.3333% ) / 51( 1.42617% )
Bucket steps were recalculated for graph G_8 : [79.5]
RCSP solver info : symmetric case is detected for graph G_8! 
Bidirectional border value is initialised to 991
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 3576( 99.3333% ) / 51( 1.42617% )
Bucket steps were recalculated for graph G_9 : [99.5]
RCSP solver info : symmetric case is detected for graph G_9! 
Bidirectional border value is initialised to 1239.5
RCSP solver info : number of forw. reachable buckets / buck. strongly connected components is 3576( 99.3333% ) / 51( 1.42617% )
Generating neighbourhoods for rank-1 cuts separation
Building structures for 4- and 5-row rank-1 packing cut separation...done!
Model is built TIME = 0h0m1s21t = 121
************************************************************************************************
**** BaB tree root node
**** Local DB = -1e+12, global bounds : [ -1e+12 , 11945.9 ], TIME = 0h0m1s21t = 121
**** 1 open nodes, 0 columns (0 active), 0 dyn. constrs. (0 active), 302 art. vars. (302 active)
************************************************************************************************
#<DWph=2> <it=  1> <et=1.61> <Mt= 0.00> <Spt= 0.26> <nCl=270> <al=0.00> <DB=-4295324946.8309> <Mlp=3408000.0000> <PB=11945.943> 
#<DWph=2> <it=  2> <et=1.87> <Mt= 0.00> <Spt= 0.27> <nCl=270> <al=0.55> <DB=-2619105424.4559> <Mlp=3217209.0582> <PB=11945.943> 
#<DWph=2> <it=  3> <et=2.16> <Mt= 0.00> <Spt= 0.28> <nCl=270> <al=0.45> <DB=-2676923670.0209> <Mlp=3041442.5318> <PB=11945.943> 
#<DWph=2> <it=  4> <et=2.43> <Mt= 0.00> <Spt= 0.27> <nCl=270> <al=0.35> <DB=-2202395199.2257> <Mlp=2996003.7366> <PB=11945.943> 
#<DWph=2> <it=  5> <et=2.70> <Mt= 0.00> <Spt= 0.28> <nCl=270> <al=0.25> <DB=-2054399892.6613> <Mlp=2965506.4819> <PB=11945.943> 
#<DWph=2> <it=  6> <et=2.98> <Mt= 0.00> <Spt= 0.27> <nCl=270> <al=0.33> <DB=-1510664517.7343> <Mlp=2921829.7020> <PB=11945.943> 
#<DWph=2> <it=  7> <et=3.25> <Mt= 0.00> <Spt= 0.27> <nCl=270> <al=0.39> <DB=-1745948465.8714> <Mlp=2838299.5461> <PB=11945.943> 
#<DWph=2> <it=  8> <et=3.52> <Mt= 0.00> <Spt= 0.27> <nCl=270> <al=0.45> <DB=-1407140307.7962> <Mlp=2696841.3758> <PB=11945.943> 
#<DWph=2> <it=  9> <et=3.80> <Mt= 0.01> <Spt= 0.28> <nCl=270> <al=0.35> <DB=-1610685579.0825> <Mlp=2512262.7864> <PB=11945.943> 
#<DWph=2> <it= 10> <et=4.09> <Mt= 0.00> <Spt= 0.28> <nCl=270> <al=0.42> <DB=-1215280256.2905> <Mlp=2406151.0480> <PB=11945.943> 
#<DWph=2> <it= 11> <et=4.37> <Mt= 0.00> <Spt= 0.28> <nCl=270> <al=0.48> <DB=-1134627240.9790> <Mlp=2346980.8414> <PB=11945.943> 
#<DWph=2> <it= 12> <et=4.65> <Mt= 0.01> <Spt= 0.27> <nCl=270> <al=0.53> <DB=-1082108916.6641> <Mlp=2177175.8057> <PB=11945.943> 
#<DWph=2> <it= 13> <et=4.93> <Mt= 0.01> <Spt= 0.28> <nCl=270> <al=0.58> <DB=-1041583706.1013> <Mlp=2067505.8866> <PB=11945.943> 
#<DWph=2> <it= 14> <et=5.22> <Mt= 0.00> <Spt= 0.28> <nCl=270> <al=0.62> <DB=-890227799.0143> <Mlp=1994587.8479> <PB=11945.943> 
#<DWph=2> <it= 15> <et=5.51> <Mt= 0.01> <Spt= 0.28> <nCl=270> <al=0.52> <DB=-825226034.7854> <Mlp=1748905.6453> <PB=11945.943> 
#<DWph=2> <it= 16> <et=5.79> <Mt= 0.02> <Spt= 0.26> <nCl=270> <al=0.57> <DB=-775240763.2085> <Mlp=1661784.3554> <PB=11945.943> 
#<DWph=2> <it= 17> <et=6.08> <Mt= 0.01> <Spt= 0.29> <nCl=270> <al=0.61> <DB=-1003722778.3709> <Mlp=1606425.5293> <PB=11945.943> 
#<DWph=2> <it= 18> <et=6.37> <Mt= 0.01> <Spt= 0.27> <nCl=270> <al=0.65> <DB=-709096384.4577> <Mlp=1582076.9627> <PB=11945.943> 
#<DWph=2> <it= 19> <et=6.64> <Mt= 0.01> <Spt= 0.26> <nCl=270> <al=0.68> <DB=-717181016.6086> <Mlp=1508934.7736> <PB=11945.943> 
#<DWph=2> <it= 20> <et=6.90> <Mt= 0.02> <Spt= 0.24> <nCl=270> <al=0.72> <DB=-611737871.7603> <Mlp=1412597.4179> <PB=11945.943> 
#<DWph=2> <it= 21> <et=7.16> <Mt= 0.02> <Spt= 0.24> <nCl=270> <al=0.62> <DB=-603666454.8211> <Mlp=1317155.5099> <PB=11945.943> 
#<DWph=2> <it= 22> <et=7.44> <Mt= 0.03> <Spt= 0.25> <nCl=270> <al=0.65> <DB=-555373869.9326> <Mlp=1179880.8947> <PB=11945.943> 
#<DWph=2> <it= 23> <et=7.74> <Mt= 0.03> <Spt= 0.26> <nCl=270> <al=0.69> <DB=-589599942.1657> <Mlp=1072708.6054> <PB=11945.943> 
#<DWph=2> <it= 24> <et=8.03> <Mt= 0.04> <Spt= 0.26> <nCl=270> <al=0.72> <DB=-542328735.5705> <Mlp=1012496.5615> <PB=11945.943> 
#<DWph=2> <it= 25> <et=8.32> <Mt= 0.04> <Spt= 0.25> <nCl=270> <al=0.75> <DB=-517096900.5178> <Mlp=906863.3778> <PB=11945.943> 
#<DWph=2> <it= 26> <et=8.62> <Mt= 0.05> <Spt= 0.25> <nCl=270> <al=0.77> <DB=-474607311.4931> <Mlp=827228.6376> <PB=11945.943> 
#<DWph=2> <it= 27> <et=8.95> <Mt= 0.06> <Spt= 0.27> <nCl=270> <al=0.67> <DB=-446721439.4712> <Mlp=672304.2885> <PB=11945.943> 
#<DWph=2> <it= 28> <et=9.24> <Mt= 0.03> <Spt= 0.25> <nCl=270> <al=0.71> <DB=-407662244.4703> <Mlp=651122.6418> <PB=11945.943> 
#<DWph=2> <it= 29> <et=9.52> <Mt= 0.05> <Spt= 0.24> <nCl=270> <al=0.74> <DB=-391470986.4039> <Mlp=584189.8118> <PB=11945.943> 
#<DWph=2> <it= 30> <et=9.82> <Mt= 0.07> <Spt= 0.23> <nCl=270> <al=0.76> <DB=-373649932.3275> <Mlp=479945.3602> <PB=11945.943> 
#<DWph=2> <it= 31> <et=10.15> <Mt= 0.09> <Spt= 0.24> <nCl=270> <al=0.79> <DB=-370132208.6712> <Mlp=338074.2449> <PB=11945.943> 
#<DWph=2> <it= 32> <et=10.48> <Mt= 0.09> <Spt= 0.23> <nCl=270> <al=0.81> <DB=-352620700.2108> <Mlp=195795.8995> <PB=11945.943> 
#<DWph=2> <it= 33> <et=10.79> <Mt= 0.08> <Spt= 0.23> <nCl=270> <al=0.83> <DB=-334425641.0334> <Mlp=86917.8508> <PB=11945.943> 
<DWph=2> <it= 34> <et=11.11> <Mt= 0.10> <Spt= 0.23> <nCl=173> <al=0.84> <DB=-280338499.5706> <Mlp=49322.3131> <PB=11945.943> 
<DWph=2> <it= 89> <et=31.33> <Mt= 0.10> <Spt= 0.30> <nCl=216> <al=0.75> <DB=-537652.1057> <Mlp=13410.7615> <PB=11945.943> 
<DWph=2> <it= 90> <et=31.71> <Mt= 0.09> <Spt= 0.29> <nCl=225> <al=0.77> <DB=-502961.6579> <Mlp=13289.3278> <PB=11945.943> 
<DWph=2> <it= 91> <et=32.11> <Mt= 0.11> <Spt= 0.29> <nCl=249> <al=0.80> <DB=-467689.5003> <Mlp=13138.9434> <PB=11945.943> 
<DWph=2> <it= 92> <et=32.49> <Mt= 0.09> <Spt= 0.29> <nCl=221> <al=0.82> <DB=-438735.4278> <Mlp=13059.5035> <PB=11945.943> 
<DWph=2> <it= 93> <et=32.89> <Mt= 0.11> <Spt= 0.30> <nCl=219> <al=0.84> <DB=-420759.5878> <Mlp=12969.0375> <PB=11945.943> 
<DWph=2> <it= 94> <et=33.36> <Mt= 0.09> <Spt= 0.29> <nCl=206> <al=0.85> <DB=-376371.8099> <Mlp=12903.1185> <PB=11945.943> 
<DWph=2> <it= 95> <et=33.72> <Mt= 0.07> <Spt= 0.30> <nCl=225> <al=0.75> <DB=-380890.9400> <Mlp=12830.2530> <PB=11945.943> 
<DWph=2> <it= 96> <et=34.11> <Mt= 0.09> <Spt= 0.29> <nCl=202> <al=0.78> <DB=-313180.1961> <Mlp=12718.6037> <PB=11945.943> 
<DWph=2> <it= 97> <et=34.49> <Mt= 0.09> <Spt= 0.29> <nCl=189> <al=0.80> <DB=-317205.4464> <Mlp=12620.5137> <PB=11945.943> 
<DWph=2> <it= 98> <et=34.88> <Mt= 0.09> <Spt= 0.30> <nCl=186> <al=0.82> <DB=-294909.8601> <Mlp=12533.4472> <PB=11945.943> 
<DWph=2> <it= 99> <et=35.25> <Mt= 0.08> <Spt= 0.29> <nCl=207> <al=0.84> <DB=-260808.0360> <Mlp=12448.3981> <PB=11945.943> 
<DWph=2> <it=100> <et=35.62> <Mt= 0.08> <Spt= 0.29> <nCl=192> <al=0.85> <DB=-264123.1473> <Mlp=12368.9745> <PB=11945.943> 
<DWph=2> <it=101> <et=35.99> <Mt= 0.07> <Spt= 0.30> <nCl=163> <al=0.87> <DB=-249423.1788> <Mlp=12299.7072> <PB=11945.943> 
<DWph=2> <it=102> <et=36.35> <Mt= 0.07> <Spt= 0.29> <nCl=184> <al=0.77> <DB=-254183.8640> <Mlp=12256.3658> <PB=11945.943> 
<DWph=2> <it=103> <et=36.73> <Mt= 0.09> <Spt= 0.29> <nCl=159> <al=0.79> <DB=-219865.7681> <Mlp=12170.7916> <PB=11945.943> 
<DWph=2> <it=104> <et=37.11> <Mt= 0.09> <Spt= 0.28> <nCl=199> <al=0.81> <DB=-195130.2907> <Mlp=12086.1488> <PB=11945.943> 
<DWph=2> <it=105> <et=37.48> <Mt= 0.09> <Spt= 0.30> <nCl=189> <al=0.83> <DB=-198975.8911> <Mlp=12023.7361> <PB=11945.943> 
<DWph=2> <it=106> <et=37.86> <Mt= 0.08> <Spt= 0.28> <nCl=163> <al=0.85> <DB=-181443.5233> <Mlp=11960.5004> <PB=11945.943> 
<DWph=2> <it=107> <et=38.24> <Mt= 0.09> <Spt= 0.29> <nCl=206> <al=0.75> <DB=-189163.8730> <Mlp=11895.7964> <PB=11945.943> 
<DWph=2> <it=108> <et=38.63> <Mt= 0.11> <Spt= 0.29> <nCl=189> <al=0.77> <DB=-157723.4981> <Mlp=11780.4278> <PB=11945.943> 
<DWph=2> <it=109> <et=39.02> <Mt= 0.09> <Spt= 0.29> <nCl=190> <al=0.80> <DB=-161621.7204> <Mlp=11724.5331> <PB=11945.943> 
<DWph=2> <it=110> <et=39.38> <Mt= 0.08> <Spt= 0.29> <nCl=151> <al=0.82> <DB=-143969.6308> <Mlp=11691.8818> <PB=11945.943> 
<DWph=2> <it=111> <et=39.75> <Mt= 0.08> <Spt= 0.29> <nCl=188> <al=0.72> <DB=-144293.1364> <Mlp=11657.1431> <PB=11945.943> 
<DWph=2> <it=112> <et=40.21> <Mt= 0.08> <Spt= 0.29> <nCl=190> <al=0.74> <DB=-150050.9952> <Mlp=11609.8263> <PB=11945.943> 
<DWph=2> <it=113> <et=40.56> <Mt= 0.06> <Spt= 0.29> <nCl=140> <al=0.77> <DB=-124670.8093> <Mlp=11585.9106> <PB=11945.943> 
<DWph=2> <it=114> <et=40.90> <Mt= 0.05> <Spt= 0.29> <nCl=211> <al=0.67> <DB=-150672.9225> <Mlp=11560.6040> <PB=11945.943> 
<DWph=2> <it=115> <et=41.22> <Mt= 0.03> <Spt= 0.29> <nCl=184> <al=0.70> <DB=-121825.9463> <Mlp=11554.2227> <PB=11945.943> 
<DWph=2> <it=116> <et=41.58> <Mt= 0.07> <Spt= 0.29> <nCl=175> <al=0.73> <DB=-97981.9680> <Mlp=11521.8893> <PB=11945.943> 
<DWph=2> <it=117> <et=41.93> <Mt= 0.06> <Spt= 0.29> <nCl=163> <al=0.76> <DB=-95064.7991> <Mlp=11505.8647> <PB=11945.943> 
<DWph=2> <it=118> <et=42.27> <Mt= 0.05> <Spt= 0.29> <nCl=155> <al=0.78> <DB=-87904.4536> <Mlp=11493.2661> <PB=11945.943> 
<DWph=2> <it=119> <et=42.60> <Mt= 0.05> <Spt= 0.29> <nCl=159> <al=0.81> <DB=-86953.9923> <Mlp=11486.6401> <PB=11945.943> 
<DWph=2> <it=120> <et=42.95> <Mt= 0.05> <Spt= 0.29> <nCl=168> <al=0.82> <DB=-88714.7321> <Mlp=11475.1309> <PB=11945.943> 
<DWph=2> <it=121> <et=43.29> <Mt= 0.05> <Spt= 0.29> <nCl=140> <al=0.84> <DB=-69650.2809> <Mlp=11466.5901> <PB=11945.943> 
<DWph=2> <it=122> <et=43.63> <Mt= 0.05> <Spt= 0.29> <nCl=154> <al=0.74> <DB=-74722.3990> <Mlp=11461.7598> <PB=11945.943> 
<DWph=2> <it=123> <et=43.97> <Mt= 0.05> <Spt= 0.29> <nCl=171> <al=0.64> <DB=-74959.0321> <Mlp=11453.9607> <PB=11945.943> 
<DWph=2> <it=124> <et=44.32> <Mt= 0.06> <Spt= 0.29> <nCl=165> <al=0.68> <DB=-77036.8881> <Mlp=11435.8556> <PB=11945.943> 
<DWph=2> <it=125> <et=44.67> <Mt= 0.06> <Spt= 0.29> <nCl=145> <al=0.71> <DB=-67748.0111> <Mlp=11421.0183> <PB=11945.943> 
<DWph=2> <it=126> <et=45.02> <Mt= 0.05> <Spt= 0.30> <nCl=173> <al=0.61> <DB=-91655.1974> <Mlp=11413.4243> <PB=11945.943> 
<DWph=2> <it=127> <et=45.36> <Mt= 0.05> <Spt= 0.29> <nCl=150> <al=0.65> <DB=-66752.1718> <Mlp=11402.1471> <PB=11945.943> 
<DWph=2> <it=128> <et=45.72> <Mt= 0.07> <Spt= 0.28> <nCl=155> <al=0.68> <DB=-82327.2829> <Mlp=11387.8640> <PB=11945.943> 
<DWph=2> <it=129> <et=46.08> <Mt= 0.08> <Spt= 0.30> <nCl=129> <al=0.72> <DB=-71957.7466> <Mlp=11374.4871> <PB=11945.943> 
<DWph=2> <it=130> <et=46.45> <Mt= 0.07> <Spt= 0.29> <nCl=126> <al=0.74> <DB=-54062.4864> <Mlp=11358.8404> <PB=11945.943> 
<DWph=2> <it=131> <et=46.81> <Mt= 0.08> <Spt= 0.28> <nCl=137> <al=0.77> <DB=-52486.2603> <Mlp=11345.2067> <PB=11945.943> 
<DWph=2> <it=132> <et=47.18> <Mt= 0.08> <Spt= 0.29> <nCl=157> <al=0.67> <DB=-57313.3103> <Mlp=11322.9607> <PB=11945.943> 
<DWph=2> <it=133> <et=47.54> <Mt= 0.07> <Spt= 0.29> <nCl=134> <al=0.70> <DB=-41131.5682> <Mlp=11310.0987> <PB=11945.943> 
<DWph=2> <it=134> <et=47.98> <Mt= 0.06> <Spt= 0.29> <nCl=172> <al=0.73> <DB=-56494.5691> <Mlp=11298.8665> <PB=11945.943> 
<DWph=2> <it=135> <et=48.32> <Mt= 0.04> <Spt= 0.30> <nCl=121> <al=0.76> <DB=-43198.0238> <Mlp=11291.3753> <PB=11945.943> 
<DWph=2> <it=136> <et=48.66> <Mt= 0.05> <Spt= 0.29> <nCl=121> <al=0.78> <DB=-41567.8750> <Mlp=11278.3218> <PB=11945.943> 
<DWph=2> <it=137> <et=49.02> <Mt= 0.08> <Spt= 0.29> <nCl=127> <al=0.81> <DB=-44121.5286> <Mlp=11252.0758> <PB=11945.943> 
<DWph=2> <it=138> <et=49.36> <Mt= 0.05> <Spt= 0.28> <nCl=117> <al=0.82> <DB=-31346.0043> <Mlp=11236.1583> <PB=11945.943> 
<DWph=2> <it=139> <et=49.71> <Mt= 0.05> <Spt= 0.30> <nCl=164> <al=0.72> <DB=-34830.3245> <Mlp=11230.1976> <PB=11945.943> 
<DWph=2> <it=140> <et=50.05> <Mt= 0.06> <Spt= 0.28> <nCl=128> <al=0.75> <DB=-33514.1842> <Mlp=11216.5484> <PB=11945.943> 
<DWph=2> <it=141> <et=50.41> <Mt= 0.07> <Spt= 0.29> <nCl=159> <al=0.65> <DB=-33587.9295> <Mlp=11189.8047> <PB=11945.943> 
<DWph=2> <it=142> <et=50.76> <Mt= 0.06> <Spt= 0.29> <nCl=122> <al=0.69> <DB=-34587.4697> <Mlp=11177.1754> <PB=11945.943> 
<DWph=2> <it=143> <et=51.10> <Mt= 0.05> <Spt= 0.29> <nCl=157> <al=0.59> <DB=-29942.3889> <Mlp=11170.1129> <PB=11945.943> 
<DWph=2> <it=144> <et=51.45> <Mt= 0.05> <Spt= 0.30> <nCl=143> <al=0.63> <DB=-61123.0471> <Mlp=11161.0470> <PB=11945.943> 
<DWph=2> <it=145> <et=51.81> <Mt= 0.07> <Spt= 0.29> <nCl=139> <al=0.67> <DB=-39722.0736> <Mlp=11147.9486> <PB=11945.943> 
<DWph=2> <it=146> <et=52.18> <Mt= 0.08> <Spt= 0.29> <nCl=143> <al=0.70> <DB=-33516.5564> <Mlp=11136.4941> <PB=11945.943> 
<DWph=2> <it=147> <et=52.53> <Mt= 0.06> <Spt= 0.29> <nCl=134> <al=0.73> <DB=-28735.0819> <Mlp=11125.6088> <PB=11945.943> 
<DWph=2> <it=148> <et=52.88> <Mt= 0.06> <Spt= 0.29> <nCl=130> <al=0.76> <DB=-37946.8515> <Mlp=11115.6857> <PB=11945.943> 
<DWph=2> <it=149> <et=53.24> <Mt= 0.07> <Spt= 0.29> <nCl=120> <al=0.78> <DB=-24183.8934> <Mlp=11105.7053> <PB=11945.943> 
<DWph=2> <it=150> <et=53.59> <Mt= 0.06> <Spt= 0.29> <nCl=142> <al=0.68> <DB=-29216.2814> <Mlp=11096.0781> <PB=11945.943> 
<DWph=2> <it=151> <et=53.94> <Mt= 0.06> <Spt= 0.29> <nCl=133> <al=0.71> <DB=-26514.4049> <Mlp=11089.2144> <PB=11945.943> 
<DWph=2> <it=152> <et=54.30> <Mt= 0.06> <Spt= 0.29> <nCl=133> <al=0.74> <DB=-21063.0398> <Mlp=11079.4393> <PB=11945.943> 
<DWph=2> <it=153> <et=54.65> <Mt= 0.07> <Spt= 0.29> <nCl=136> <al=0.77> <DB=-30898.8050> <Mlp=11074.5032> <PB=11945.943> 
<DWph=2> <it=154> <et=55.00> <Mt= 0.06> <Spt= 0.29> <nCl=120> <al=0.79> <DB=-21619.8963> <Mlp=11068.3609> <PB=11945.943> 
<DWph=2> <it=155> <et=55.36> <Mt= 0.07> <Spt= 0.29> <nCl=126> <al=0.81> <DB=-19909.5913> <Mlp=11063.1821> <PB=11945.943> 
<DWph=2> <it=156> <et=55.71> <Mt= 0.06> <Spt= 0.29> <nCl=134> <al=0.71> <DB=-23629.3061> <Mlp=11058.4432> <PB=11945.943> 
<DWph=2> <it=157> <et=56.07> <Mt= 0.06> <Spt= 0.29> <nCl=157> <al=0.74> <DB=-23396.8513> <Mlp=11052.3306> <PB=11945.943> 
<DWph=2> <it=158> <et=56.41> <Mt= 0.06> <Spt= 0.29> <nCl=125> <al=0.77> <DB=-25295.2947> <Mlp=11049.2703> <PB=11945.943> 
<DWph=2> <it=159> <et=56.90> <Mt= 0.09> <Spt= 0.29> <nCl=180> <al=0.67> <DB=-25461.2597> <Mlp=11035.2753> <PB=11945.943> 
<DWph=2> <it=160> <et=57.24> <Mt= 0.05> <Spt= 0.30> <nCl=160> <al=0.70> <DB=-21167.6071> <Mlp=11029.8071> <PB=11945.943> 
<DWph=2> <it=161> <et=57.57> <Mt= 0.05> <Spt= 0.28> <nCl=136> <al=0.73> <DB=-15102.5735> <Mlp=11023.5270> <PB=11945.943> 
<DWph=2> <it=162> <et=57.91> <Mt= 0.04> <Spt= 0.29> <nCl=148> <al=0.63> <DB=-24955.4589> <Mlp=11018.5330> <PB=11945.943> 
<DWph=2> <it=163> <et=58.24> <Mt= 0.05> <Spt= 0.29> <nCl=135> <al=0.67> <DB=-13172.6417> <Mlp=11014.2873> <PB=11945.943> 
<DWph=2> <it=164> <et=58.59> <Mt= 0.05> <Spt= 0.29> <nCl=139> <al=0.70> <DB=-19462.0785> <Mlp=11009.8946> <PB=11945.943> 
<DWph=2> <it=165> <et=58.93> <Mt= 0.05> <Spt= 0.30> <nCl=142> <al=0.73> <DB=-25844.7777> <Mlp=11000.8836> <PB=11945.943> 
<DWph=2> <it=166> <et=59.29> <Mt= 0.07> <Spt= 0.29> <nCl=123> <al=0.76> <DB=-14502.9370> <Mlp=10989.5213> <PB=11945.943> 
<DWph=2> <it=167> <et=59.61> <Mt= 0.03> <Spt= 0.29> <nCl=120> <al=0.78> <DB=-14252.6683> <Mlp=10987.3913> <PB=11945.943> 
<DWph=2> <it=168> <et=59.94> <Mt= 0.05> <Spt= 0.28> <nCl=121> <al=0.80> <DB=-14522.6843> <Mlp=10982.8504> <PB=11945.943> 
<DWph=2> <it=169> <et=60.29> <Mt= 0.05> <Spt= 0.30> <nCl=140> <al=0.70> <DB=-16761.1156> <Mlp=10976.7517> <PB=11945.943> 
<DWph=2> <it=170> <et=60.64> <Mt= 0.06> <Spt= 0.29> <nCl=123> <al=0.73> <DB=-16078.2711> <Mlp=10969.1009> <PB=11945.943> 
<DWph=2> <it=171> <et=61.00> <Mt= 0.07> <Spt= 0.29> <nCl=113> <al=0.76> <DB=-13739.8234> <Mlp=10959.9879> <PB=11945.943> 
<DWph=2> <it=172> <et=61.34> <Mt= 0.05> <Spt= 0.28> <nCl=124> <al=0.78> <DB=-8327.0777> <Mlp=10954.0622> <PB=11945.943> 
<DWph=2> <it=173> <et=61.66> <Mt= 0.03> <Spt= 0.29> <nCl=152> <al=0.68> <DB=-16332.6216> <Mlp=10953.1314> <PB=11945.943> 
<DWph=2> <it=174> <et=62.01> <Mt= 0.06> <Spt= 0.29> <nCl=123> <al=0.72> <DB=-15125.7947> <Mlp=10947.5822> <PB=11945.943> 
<DWph=2> <it=175> <et=62.36> <Mt= 0.07> <Spt= 0.29> <nCl=107> <al=0.74> <DB=-9490.2828> <Mlp=10942.9957> <PB=11945.943> 
<DWph=2> <it=176> <et=62.71> <Mt= 0.06> <Spt= 0.29> <nCl=127> <al=0.64> <DB=-8468.3269> <Mlp=10937.0931> <PB=11945.943> 
<DWph=2> <it=177> <et=63.05> <Mt= 0.04> <Spt= 0.28> <nCl=111> <al=0.68> <DB=-13127.3716> <Mlp=10932.7630> <PB=11945.943> 
<DWph=2> <it=178> <et=63.38> <Mt= 0.05> <Spt= 0.29> <nCl=116> <al=0.71> <DB=-10726.9228> <Mlp=10929.4446> <PB=11945.943> 
<DWph=2> <it=179> <et=63.70> <Mt= 0.04> <Spt= 0.29> <nCl=103> <al=0.61> <DB=-8033.7790> <Mlp=10927.2015> <PB=11945.943> 
<DWph=2> <it=180> <et=64.06> <Mt= 0.06> <Spt= 0.29> <nCl=141> <al=0.51> <DB=-20396.4074> <Mlp=10922.8000> <PB=11945.943> 
<DWph=2> <it=181> <et=64.39> <Mt= 0.04> <Spt= 0.29> <nCl=131> <al=0.56> <DB=-13090.3949> <Mlp=10920.9042> <PB=11945.943> 
<DWph=2> <it=182> <et=64.74> <Mt= 0.06> <Spt= 0.29> <nCl=131> <al=0.60> <DB=-9916.9110> <Mlp=10917.9350> <PB=11945.943> 
<DWph=2> <it=183> <et=65.07> <Mt= 0.05> <Spt= 0.28> <nCl=120> <al=0.64> <DB=-14676.2399> <Mlp=10916.5672> <PB=11945.943> 
<DWph=2> <it=184> <et=65.42> <Mt= 0.06> <Spt= 0.29> <nCl=114> <al=0.68> <DB=-5553.7106> <Mlp=10911.5262> <PB=11945.943> 
<DWph=2> <it=185> <et=65.85> <Mt= 0.04> <Spt= 0.30> <nCl=195> <al=0.71> <DB=-12966.6751> <Mlp=10910.4670> <PB=11945.943> 
<DWph=2> <it=186> <et=66.18> <Mt= 0.03> <Spt= 0.29> <nCl=132> <al=0.74> <DB=-6765.2005> <Mlp=10908.9077> <PB=11945.943> 
<DWph=2> <it=187> <et=66.51> <Mt= 0.05> <Spt= 0.28> <nCl=125> <al=0.77> <DB=-12385.8386> <Mlp=10903.6531> <PB=11945.943> 
<DWph=2> <it=188> <et=66.84> <Mt= 0.04> <Spt= 0.29> <nCl=120> <al=0.79> <DB=-4317.6979> <Mlp=10901.1675> <PB=11945.943> 
<DWph=2> <it=189> <et=67.17> <Mt= 0.05> <Spt= 0.28> <nCl=141> <al=0.69> <DB=-10796.0083> <Mlp=10896.5508> <PB=11945.943> 
<DWph=2> <it=190> <et=67.49> <Mt= 0.04> <Spt= 0.29> <nCl=100> <al=0.72> <DB=-6131.4364> <Mlp=10894.0020> <PB=11945.943> 
<DWph=2> <it=191> <et=67.82> <Mt= 0.04> <Spt= 0.29> <nCl=111> <al=0.75> <DB=-12393.1749> <Mlp=10891.4378> <PB=11945.943> 
<DWph=2> <it=192> <et=68.15> <Mt= 0.03> <Spt= 0.29> <nCl= 91> <al=0.77> <DB=-3487.4439> <Mlp=10889.6736> <PB=11945.943> 
